Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,222.93,269.01,62.84,4.9,eia.gov,false,
2023-01-01 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.33,258.69,63.86,3.66,eia.gov,false,
2023-01-01 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.54,256.64,64.14,3.4,eia.gov,false,
2023-01-01 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.04,253.95,64.33,2.67,eia.gov,false,
2023-01-01 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.76,246.46,65.38,0.83,eia.gov,false,
2023-01-01 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.17,238.45,66.15,0.87,eia.gov,false,
2023-01-01 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,187.27,229.47,67.42,0.88,eia.gov,false,
2023-01-01 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,187.05,229.25,67.45,0.83,eia.gov,false,
2023-01-01 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,187.19,229.42,67.43,0.85,eia.gov,false,
2023-01-01 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,187.26,229.46,67.45,0.85,eia.gov,false,
2023-01-01 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.98,226.3,68.26,0.87,eia.gov,false,
2023-01-01 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,181.48,221.68,69.31,0.99,eia.gov,false,
2023-01-01 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,183.21,224.18,68.69,0.98,eia.gov,false,
2023-01-01 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,187.57,229.88,67.57,1.35,eia.gov,false,
2023-01-01 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,186.76,228.58,68.05,2.15,eia.gov,false,
2023-01-01 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,180.61,221.62,69.18,3.64,eia.gov,false,
2023-01-01 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,178.29,219.63,69.22,4.75,eia.gov,false,
2023-01-01 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,175.18,216.17,69.77,5.67,eia.gov,false,
2023-01-01 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,174.09,214.56,70.29,6.31,eia.gov,false,
2023-01-01 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,172.32,212.23,70.77,6.21,eia.gov,false,
2023-01-01 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,180.32,222.11,68.67,4.22,eia.gov,false,
2023-01-01 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,185.56,227.96,67.68,2.15,eia.gov,false,
2023-01-01 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,190.47,233.27,67.28,4.63,eia.gov,false,
2023-01-01 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.82,243.15,66.33,5.1,eia.gov,false,
2023-01-02 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,196.9,239.97,66.68,5.06,eia.gov,false,
2023-01-02 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,189.86,232.31,67.53,4.85,eia.gov,false,
2023-01-02 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.46,226.37,68.24,4.53,eia.gov,false,
2023-01-02 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,182.29,224.38,68.22,4.08,eia.gov,false,
2023-01-02 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,181.81,223.68,68.36,3.52,eia.gov,false,
2023-01-02 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,182.1,223.62,68.44,1.93,eia.gov,false,
2023-01-02 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,182.28,223.57,68.49,0.76,eia.gov,false,
2023-01-02 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,183.72,225.53,68.02,0.74,eia.gov,false,
2023-01-02 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.21,226.21,67.87,0.71,eia.gov,false,
2023-01-02 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,186.86,229.48,67.3,0.71,eia.gov,false,
2023-01-02 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,193.56,238.08,65.61,0.7,eia.gov,false,
2023-01-02 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.15,241.97,65.22,0.91,eia.gov,false,
2023-01-02 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.22,247.21,64.95,3.33,eia.gov,false,
2023-01-02 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.19,252.45,64.61,4.98,eia.gov,false,
2023-01-02 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.38,227.31,67.97,8.72,eia.gov,false,
2023-01-02 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,179.52,221.06,69.24,7.7,eia.gov,false,
2023-01-02 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,167.39,207.16,71.38,8.94,eia.gov,false,
2023-01-02 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,160.95,199.62,72.54,8.84,eia.gov,false,
2023-01-02 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,165.74,205.33,71.52,7.49,eia.gov,false,
2023-01-02 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,170.73,211.3,70.37,5.93,eia.gov,false,
2023-01-02 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,172.1,213.18,69.91,6.39,eia.gov,false,
2023-01-02 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,185.79,229.14,67.38,5.67,eia.gov,false,
2023-01-02 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.83,247.58,65.43,7.67,eia.gov,false,
2023-01-02 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,210.95,256.3,64.71,10.37,eia.gov,false,
2023-01-03 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.3,246.98,65.69,9.8,eia.gov,false,
2023-01-03 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,196.14,240.41,66.23,8.3,eia.gov,false,
2023-01-03 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.74,244.26,65.55,4.93,eia.gov,false,
2023-01-03 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,191.85,234.17,67.5,4.15,eia.gov,false,
2023-01-03 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.54,225.79,68.62,3.22,eia.gov,false,
2023-01-03 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,183.97,226.11,67.86,0.8,eia.gov,false,
2023-01-03 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,177.15,218.58,68.78,0.89,eia.gov,false,
2023-01-03 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,177.99,219.64,68.6,0.78,eia.gov,false,
2023-01-03 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,177.22,219.24,68.4,0.81,eia.gov,false,
2023-01-03 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,175.82,218.12,68.34,0.83,eia.gov,false,
2023-01-03 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.22,227.68,67.03,0.86,eia.gov,false,
2023-01-03 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.97,247.7,64.53,2.87,eia.gov,false,
2023-01-03 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.17,253.78,64.6,7.94,eia.gov,false,
2023-01-03 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.65,257.39,64.27,7.77,eia.gov,false,
2023-01-03 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.84,258.7,64.06,7.05,eia.gov,false,
2023-01-03 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.69,244.71,65.42,6.63,eia.gov,false,
2023-01-03 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,181.96,225.85,67.36,6.64,eia.gov,false,
2023-01-03 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,178.93,222.56,67.74,6.47,eia.gov,false,
2023-01-03 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,178.97,222.66,67.68,6.33,eia.gov,false,
2023-01-03 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,179.38,223.11,67.56,5.88,eia.gov,false,
2023-01-03 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,180.32,223.99,67.5,5.55,eia.gov,false,
2023-01-03 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,193.04,238.13,65.66,4.81,eia.gov,false,
2023-01-03 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.84,249.53,64.9,9.37,eia.gov,false,
2023-01-03 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.02,249.46,65.17,10.99,eia.gov,false,
2023-01-04 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.71,250.24,64.83,8.96,eia.gov,false,
2023-01-04 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.41,254.49,63.97,5.98,eia.gov,false,
2023-01-04 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.28,248.58,64.61,3.55,eia.gov,false,
2023-01-04 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,185.45,229.21,66.79,3.25,eia.gov,false,
2023-01-04 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,173.84,215.95,68.52,1.08,eia.gov,false,
2023-01-04 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,167.51,208.89,69.33,0.17,eia.gov,false,
2023-01-04 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,167.66,208.95,69.37,0.17,eia.gov,false,
2023-01-04 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,167.84,209.04,69.41,0.17,eia.gov,false,
2023-01-04 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,168.09,209.19,69.47,0.16,eia.gov,false,
2023-01-04 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,174.09,216.03,68.59,0.17,eia.gov,false,
2023-01-04 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,176.99,219.32,68.26,1.09,eia.gov,false,
2023-01-04 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,196.02,240.65,65.55,1.21,eia.gov,false,
2023-01-04 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,200.89,245.93,65.23,4.58,eia.gov,false,
2023-01-04 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.58,249.76,64.88,4.05,eia.gov,false,
2023-01-04 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.35,244.1,65.51,4.6,eia.gov,false,
2023-01-04 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.81,247.97,64.95,3.87,eia.gov,false,
2023-01-04 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.61,250.46,64.38,3.98,eia.gov,false,
2023-01-04 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.38,252.66,63.99,4.27,eia.gov,false,
2023-01-04 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.34,253.3,64.12,4.53,eia.gov,false,
2023-01-04 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.84,242.6,65.5,4.61,eia.gov,false,
2023-01-04 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,194.71,239.44,65.69,4.43,eia.gov,false,
2023-01-04 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.41,255.41,63.85,3.97,eia.gov,false,
2023-01-04 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.46,249.73,65.0,9.5,eia.gov,false,
2023-01-04 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.75,240.34,66.45,12.94,eia.gov,false,
2023-01-05 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,177.84,220.47,68.95,13.68,eia.gov,false,
2023-01-05 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,170.47,212.68,69.7,13.11,eia.gov,false,
2023-01-05 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,168.04,210.37,69.55,10.52,eia.gov,false,
2023-01-05 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,175.16,218.22,68.2,5.54,eia.gov,false,
2023-01-05 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,175.5,217.58,68.68,3.03,eia.gov,false,
2023-01-05 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,166.94,206.66,70.67,0.29,eia.gov,false,
2023-01-05 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,163.81,202.94,71.33,0.35,eia.gov,false,
2023-01-05 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,166.09,205.88,70.78,0.39,eia.gov,false,
2023-01-05 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,165.05,204.95,70.75,0.44,eia.gov,false,
2023-01-05 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,169.47,210.04,70.05,0.33,eia.gov,false,
2023-01-05 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,185.29,227.52,68.06,1.66,eia.gov,false,
2023-01-05 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.14,243.81,65.76,7.46,eia.gov,false,
2023-01-05 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.92,252.97,64.74,11.21,eia.gov,false,
2023-01-05 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.16,249.76,65.22,11.37,eia.gov,false,
2023-01-05 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,193.5,238.18,66.35,8.9,eia.gov,false,
2023-01-05 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,182.53,226.52,67.5,7.57,eia.gov,false,
2023-01-05 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,169.05,211.82,69.37,8.75,eia.gov,false,
2023-01-05 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,164.12,206.16,70.17,8.54,eia.gov,false,
2023-01-05 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,162.19,204.1,70.47,9.66,eia.gov,false,
2023-01-05 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,163.12,204.99,70.4,9.24,eia.gov,false,
2023-01-05 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,170.4,213.11,69.15,7.3,eia.gov,false,
2023-01-05 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.28,243.71,65.07,3.55,eia.gov,false,
2023-01-05 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.57,249.3,64.78,7.7,eia.gov,false,
2023-01-05 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.09,254.86,64.54,10.4,eia.gov,false,
2023-01-06 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.85,255.92,64.34,10.67,eia.gov,false,
2023-01-06 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.56,255.56,64.41,10.35,eia.gov,false,
2023-01-06 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.24,250.82,64.87,8.81,eia.gov,false,
2023-01-06 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.43,252.46,64.86,5.29,eia.gov,false,
2023-01-06 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.23,252.47,65.07,1.84,eia.gov,false,
2023-01-06 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.96,246.66,65.81,1.75,eia.gov,false,
2023-01-06 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.81,241.77,65.95,1.76,eia.gov,false,
2023-01-06 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.71,242.38,65.49,1.74,eia.gov,false,
2023-01-06 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.45,255.06,64.09,1.71,eia.gov,false,
2023-01-06 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,222.75,269.13,62.78,2.23,eia.gov,false,
2023-01-06 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.62,263.61,63.67,7.02,eia.gov,false,
2023-01-06 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.03,247.77,66.01,15.56,eia.gov,false,
2023-01-06 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.05,254.81,64.37,17.26,eia.gov,false,
2023-01-06 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.92,254.27,64.03,16.4,eia.gov,false,
2023-01-06 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.4,249.57,64.98,14.09,eia.gov,false,
2023-01-06 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.6,247.64,65.14,10.29,eia.gov,false,
2023-01-06 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,186.4,230.95,67.25,11.27,eia.gov,false,
2023-01-06 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,177.41,221.11,68.4,11.6,eia.gov,false,
2023-01-06 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,169.82,212.6,69.51,11.41,eia.gov,false,
2023-01-06 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,167.26,209.98,69.59,10.13,eia.gov,false,
2023-01-06 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,175.31,219.49,67.74,7.16,eia.gov,false,
2023-01-06 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,188.78,234.18,65.7,3.99,eia.gov,false,
2023-01-06 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.52,243.1,65.29,7.53,eia.gov,false,
2023-01-06 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.51,252.39,64.75,10.89,eia.gov,false,
2023-01-07 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.06,257.4,64.16,11.32,eia.gov,false,
2023-01-07 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,210.91,257.09,64.27,11.33,eia.gov,false,
2023-01-07 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.57,260.12,63.78,10.41,eia.gov,false,
2023-01-07 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.58,266.85,62.67,7.74,eia.gov,false,
2023-01-07 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,226.88,274.98,61.34,4.41,eia.gov,false,
2023-01-07 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.08,276.24,61.2,3.86,eia.gov,false,
2023-01-07 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.53,269.35,61.84,3.88,eia.gov,false,
2023-01-07 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.31,267.85,62.11,4.03,eia.gov,false,
2023-01-07 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,226.89,274.99,61.29,3.92,eia.gov,false,
2023-01-07 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,230.76,279.74,60.44,3.92,eia.gov,false,
2023-01-07 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,235.95,286.47,59.07,4.37,eia.gov,false,
2023-01-07 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.56,281.53,59.85,6.4,eia.gov,false,
2023-01-07 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,222.6,271.5,61.57,10.72,eia.gov,false,
2023-01-07 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.3,269.86,61.94,11.05,eia.gov,false,
2023-01-07 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,229.69,279.11,60.65,7.75,eia.gov,false,
2023-01-07 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.61,267.01,62.77,8.32,eia.gov,false,
2023-01-07 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.84,254.09,64.25,7.64,eia.gov,false,
2023-01-07 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.26,248.22,65.36,7.58,eia.gov,false,
2023-01-07 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.1,252.39,64.8,6.08,eia.gov,false,
2023-01-07 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.92,250.85,65.11,6.09,eia.gov,false,
2023-01-07 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.73,253.9,64.66,5.28,eia.gov,false,
2023-01-07 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,216.59,262.84,63.23,3.41,eia.gov,false,
2023-01-07 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.49,269.28,62.09,6.32,eia.gov,false,
2023-01-07 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.95,261.9,63.42,10.66,eia.gov,false,
2023-01-08 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.58,265.73,63.07,10.84,eia.gov,false,
2023-01-08 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,226.44,274.25,61.99,9.25,eia.gov,false,
2023-01-08 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,229.97,277.78,61.58,7.23,eia.gov,false,
2023-01-08 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,229.66,277.22,61.65,5.99,eia.gov,false,
2023-01-08 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,233.08,281.11,60.9,3.59,eia.gov,false,
2023-01-08 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,227.79,275.38,61.53,3.47,eia.gov,false,
2023-01-08 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,236.61,285.28,60.03,1.11,eia.gov,false,
2023-01-08 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,236.23,284.78,60.13,1.12,eia.gov,false,
2023-01-08 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.21,279.37,60.73,1.11,eia.gov,false,
2023-01-08 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.28,273.04,61.39,1.12,eia.gov,false,
2023-01-08 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.68,280.18,60.47,1.24,eia.gov,false,
2023-01-08 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,238.79,288.09,59.54,1.9,eia.gov,false,
2023-01-08 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.18,276.03,61.61,6.48,eia.gov,false,
2023-01-08 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.63,273.28,62.04,8.37,eia.gov,false,
2023-01-08 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.73,265.54,63.19,9.25,eia.gov,false,
2023-01-08 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.27,259.06,64.16,7.92,eia.gov,false,
2023-01-08 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.43,263.75,63.42,6.34,eia.gov,false,
2023-01-08 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,222.75,269.69,62.56,5.26,eia.gov,false,
2023-01-08 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.52,276.36,61.44,4.09,eia.gov,false,
2023-01-08 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.85,276.48,61.5,3.69,eia.gov,false,
2023-01-08 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,226.51,274.37,61.47,3.96,eia.gov,false,
2023-01-08 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.6,267.1,62.39,7.3,eia.gov,false,
2023-01-08 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,216.47,264.05,62.93,11.77,eia.gov,false,
2023-01-08 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.24,265.36,62.55,12.74,eia.gov,false,
2023-01-09 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,215.2,263.21,62.72,12.66,eia.gov,false,
2023-01-09 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.86,255.12,63.67,12.47,eia.gov,false,
2023-01-09 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.38,261.9,62.83,9.38,eia.gov,false,
2023-01-09 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.44,272.73,61.25,4.32,eia.gov,false,
2023-01-09 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,227.61,276.27,60.53,1.63,eia.gov,false,
2023-01-09 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.92,274.87,60.44,1.69,eia.gov,false,
2023-01-09 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.9,274.81,60.45,1.68,eia.gov,false,
2023-01-09 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.69,273.47,60.6,1.67,eia.gov,false,
2023-01-09 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.41,273.28,60.56,1.65,eia.gov,false,
2023-01-09 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.49,281.24,59.49,1.6,eia.gov,false,
2023-01-09 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,241.5,291.67,58.69,3.41,eia.gov,false,
2023-01-09 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,232.9,281.89,60.66,10.46,eia.gov,false,
2023-01-09 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,223.27,271.05,62.46,15.41,eia.gov,false,
2023-01-09 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.68,268.98,62.89,15.01,eia.gov,false,
2023-01-09 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.46,260.39,63.66,11.26,eia.gov,false,
2023-01-09 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.32,249.99,65.04,10.36,eia.gov,false,
2023-01-09 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.69,247.1,65.35,9.45,eia.gov,false,
2023-01-09 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.13,243.13,65.94,10.11,eia.gov,false,
2023-01-09 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,189.13,233.44,66.97,10.16,eia.gov,false,
2023-01-09 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,190.05,234.31,66.85,9.21,eia.gov,false,
2023-01-09 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,194.09,238.41,66.46,7.97,eia.gov,false,
2023-01-09 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.29,272.72,61.87,4.0,eia.gov,false,
2023-01-09 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,235.42,283.83,60.9,8.69,eia.gov,false,
2023-01-09 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,232.54,280.48,61.75,12.68,eia.gov,false,
2023-01-10 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,230.97,278.71,62.1,13.82,eia.gov,false,
2023-01-10 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,227.21,274.64,62.57,14.68,eia.gov,false,
2023-01-10 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.86,276.37,62.31,13.47,eia.gov,false,
2023-01-10 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,237.2,285.46,60.97,10.19,eia.gov,false,
